target,metric,n,pearson,spearman
qwen3b,target_readability_z2_mean,12,-0.028349538879013335,0.03496503496503497
qwen3b,source_target_top_anchor_overlap,12,-0.03423072237334519,-0.03496503496503497
qwen3b,_z_neg_target_readability_z2,12,0.028349538879013272,-0.03496503496503497
qwen3b,_z_top_anchor_overlap,12,-0.034230722373345186,-0.03496503496503497
qwen3b,target_readability_tail_frac,12,0.1268817563202665,0.003502632341691731
qwen3b,_z_neg_target_readability_tail,12,-0.1268817563202667,-0.003502632341691731
qwen7b,source_native_nll,12,0.6151285234792447,0.7202797202797203
qwen7b,target_minus_source_nll,12,-0.6151285234792447,-0.7202797202797203
qwen7b,_z_neg_source_native_nll,12,-0.6151285234792447,-0.7202797202797203
qwen7b,combined_hidden_source_quality_score,12,-0.6151285234792448,-0.7202797202797203
qwen7b,prior_source_param_b,12,-0.5472898803774507,-0.6166815826776583
qwen7b,prior_log_param_ratio_target_over_source,12,0.532170148782785,0.6166815826776583
qwen7b,_z_log_param_ratio,12,0.5321701487827851,0.6166815826776583
qwen7b,combined_ratio_direction_score,12,0.5478112628140227,0.6013986013986014
qwen7b,prior_param_tier_jump,12,0.5356172005819301,0.5913123959890826
qwen7b,target_readability_energy,12,-0.5072989421246833,-0.5524475524475524
qwen7b,_z_target_readability_energy,12,-0.5072989421246833,-0.5524475524475524
qwen7b,source_hidden_size,12,-0.5853200911890714,-0.5458914334264334
qwen7b,abs_log_hidden_ratio,12,0.49947652946915,0.5458914334264334
qwen7b,anchor_direction_js_to_target,12,0.49168173383342356,0.5174825174825175
qwen7b,source_to_target_anchor_kl,12,0.4900168201233298,0.5174825174825175
